track_album_name,instrumentalness,tempo,id,speechiness,track_name,playlist_id,valence,type,playlist_genre,track_album_id,loudness,danceability,track_album_release_date,analysis_url,track_popularity,track_id,track_href,liveness,time_signature,playlist_subgenre,uri,track_artist,playlist_name,key,mode,duration_ms,acousticness,energy
Clara,0.938,139.912,5LTrJFNbf6TpozjaYxA16C,0.0402,Seven Years,54uNB5xGn23ZxdXR1wu84J,0.0376,audio_features,electronic,3ascjdgULZweQDwIIC72JO,-20.041,0.217,2019-03-14,https://api.spotify.com/v1/audio-analysis/5LTrJFNbf6TpozjaYxA16C,16,5LTrJFNbf6TpozjaYxA16C,https://api.spotify.com/v1/tracks/5LTrJFNbf6TpozjaYxA16C,0.338,4,nordic,spotify:track:5LTrJFNbf6TpozjaYxA16C,Josh Leake,Nordic Electronica,8,1,402000,0.911,0.168
Tadpole in an Ocean,0.835,76.641,5RLFD4QSdecZmGPWq4voSO,0.0526,Tadpole in an Ocean,54uNB5xGn23ZxdXR1wu84J,0.061,audio_features,electronic,7qluKkf6sGAFgxQ08btsqa,-24.223,0.142,2024-08-16,https://api.spotify.com/v1/audio-analysis/5RLFD4QSdecZmGPWq4voSO,8,5RLFD4QSdecZmGPWq4voSO,https://api.spotify.com/v1/tracks/5RLFD4QSdecZmGPWq4voSO,0.0895,5,nordic,spotify:track:5RLFD4QSdecZmGPWq4voSO,C.O.M.F.O.R.T.A.B.L.E,Nordic Electronica,2,1,192000,0.991,0.0678
Rivers,0.819,95.027,5CaJ4tIPlMHtArlHcgYUQq,0.031,Rivers,54uNB5xGn23ZxdXR1wu84J,0.165,audio_features,electronic,6jUBoYy7yveEnae4o9u0f0,-17.836,0.412,2024-03-29,https://api.spotify.com/v1/audio-analysis/5CaJ4tIPlMHtArlHcgYUQq,7,5CaJ4tIPlMHtArlHcgYUQq,https://api.spotify.com/v1/tracks/5CaJ4tIPlMHtArlHcgYUQq,0.0547,4,nordic,spotify:track:5CaJ4tIPlMHtArlHcgYUQq,Rowann,Nordic Electronica,9,0,209542,0.904,0.234
Hide,0.942,82.832,0G0vwIC65zovldbo4DVjf1,0.0347,Hide,54uNB5xGn23ZxdXR1wu84J,0.0379,audio_features,electronic,70joxblIvq9lpjqIeydenC,-24.203,0.157,2024-06-13,https://api.spotify.com/v1/audio-analysis/0G0vwIC65zovldbo4DVjf1,9,0G0vwIC65zovldbo4DVjf1,https://api.spotify.com/v1/tracks/0G0vwIC65zovldbo4DVjf1,0.101,3,nordic,spotify:track:0G0vwIC65zovldbo4DVjf1,Samatha,Nordic Electronica,3,1,224000,0.978,0.0829
Waawaate: A Promenade of the Sky in B Major,0.887,171.864,5FXA45tGJarvQzMK0IJrui,0.0393,Waawaate: A Promenade of the Sky in B Major,54uNB5xGn23ZxdXR1wu84J,0.0911,audio_features,electronic,7okU2L3AF3NXbwPwwacPJG,-22.738,0.142,2024-05-17,https://api.spotify.com/v1/audio-analysis/5FXA45tGJarvQzMK0IJrui,8,5FXA45tGJarvQzMK0IJrui,https://api.spotify.com/v1/tracks/5FXA45tGJarvQzMK0IJrui,0.0744,3,nordic,spotify:track:5FXA45tGJarvQzMK0IJrui,icewine,Nordic Electronica,11,1,170847,0.989,0.143
Purity,0.97,140.047,1dxe88M259teJMrxuXxj3c,0.0298,Purity,54uNB5xGn23ZxdXR1wu84J,0.107,audio_features,electronic,54rUz51MEhhM3nAXyiebbZ,-22.99,0.383,2024-04-23,https://api.spotify.com/v1/audio-analysis/1dxe88M259teJMrxuXxj3c,5,1dxe88M259teJMrxuXxj3c,https://api.spotify.com/v1/tracks/1dxe88M259teJMrxuXxj3c,0.091,4,nordic,spotify:track:1dxe88M259teJMrxuXxj3c,Orbital Elements,Nordic Electronica,10,0,168000,0.956,0.14
Tyra,0.821,84.413,3ByytMqZbJsh1tU2N1fIyM,0.0398,Tyra,54uNB5xGn23ZxdXR1wu84J,0.0347,audio_features,electronic,1OCeX0NXuTy5cz9v9u7qMa,-16.929,0.12,2024-03-22,https://api.spotify.com/v1/audio-analysis/3ByytMqZbJsh1tU2N1fIyM,3,3ByytMqZbJsh1tU2N1fIyM,https://api.spotify.com/v1/tracks/3ByytMqZbJsh1tU2N1fIyM,0.118,4,nordic,spotify:track:3ByytMqZbJsh1tU2N1fIyM,Stilhed,Nordic Electronica,8,1,250000,0.655,0.389
Then There Was You,0.89,67.817,6slYs8gw2Mym5287UdFaW6,0.0334,Then There Was You,54uNB5xGn23ZxdXR1wu84J,0.0527,audio_features,electronic,05GNxigNtO4l5Q2R55Dan1,-21.537,0.192,2023-11-09,https://api.spotify.com/v1/audio-analysis/6slYs8gw2Mym5287UdFaW6,19,6slYs8gw2Mym5287UdFaW6,https://api.spotify.com/v1/tracks/6slYs8gw2Mym5287UdFaW6,0.0795,4,nordic,spotify:track:6slYs8gw2Mym5287UdFaW6,Beneath The Mountain,Nordic Electronica,2,1,194625,0.9,0.0941
"Tomorrow, I'll be fine",0.93,92.081,6rhjpN1A3oYJEYTqzqAA2P,0.0415,"Tomorrow, I'll be fine",54uNB5xGn23ZxdXR1wu84J,0.0656,audio_features,electronic,0vEKlK6spTpCDdIYfTizhs,-19.022,0.24,2023-12-15,https://api.spotify.com/v1/audio-analysis/6rhjpN1A3oYJEYTqzqAA2P,42,6rhjpN1A3oYJEYTqzqAA2P,https://api.spotify.com/v1/tracks/6rhjpN1A3oYJEYTqzqAA2P,0.1,4,nordic,spotify:track:6rhjpN1A3oYJEYTqzqAA2P,Onur Tarçın,Nordic Electronica,9,0,169293,0.783,0.202
Motion,0.9,48.232,7qt641kuazHzMIn4lbkns5,0.0328,Deep,54uNB5xGn23ZxdXR1wu84J,0.0385,audio_features,electronic,1gS96GdBcmp3BGrdHQLGrp,-22.754,0.207,2019-03-01,https://api.spotify.com/v1/audio-analysis/7qt641kuazHzMIn4lbkns5,37,7qt641kuazHzMIn4lbkns5,https://api.spotify.com/v1/tracks/7qt641kuazHzMIn4lbkns5,0.0571,4,nordic,spotify:track:7qt641kuazHzMIn4lbkns5,Peter Sandberg,Nordic Electronica,11,1,269861,0.904,0.0748
HIM,0.908,101.713,5bezyk4TZ0IQOY7u9G9CU0,0.0457,Slow,54uNB5xGn23ZxdXR1wu84J,0.0945,audio_features,electronic,74a5aacYlGOm7ycskovgvU,-33.738,0.27,2024-05-24,https://api.spotify.com/v1/audio-analysis/5bezyk4TZ0IQOY7u9G9CU0,10,5bezyk4TZ0IQOY7u9G9CU0,https://api.spotify.com/v1/tracks/5bezyk4TZ0IQOY7u9G9CU0,0.0954,3,nordic,spotify:track:5bezyk4TZ0IQOY7u9G9CU0,Ben Laver,Nordic Electronica,8,1,199636,0.995,0.00962
And So It Continues,0.901,79.44,1rx2OMOU5caUdm1fjYXsPx,0.0381,And So It Continues,54uNB5xGn23ZxdXR1wu84J,0.0307,audio_features,electronic,7iSQekKspMWZQ4HXhAbdGg,-16.993,0.0746,2024-04-19,https://api.spotify.com/v1/audio-analysis/1rx2OMOU5caUdm1fjYXsPx,28,1rx2OMOU5caUdm1fjYXsPx,https://api.spotify.com/v1/tracks/1rx2OMOU5caUdm1fjYXsPx,0.0888,3,nordic,spotify:track:1rx2OMOU5caUdm1fjYXsPx,"Johannes Baumer, Distant Cowboy",Nordic Electronica,11,1,210478,0.692,0.24
Freedom of The Heart,0.777,88.887,200A7S8KNPM8g5Nq1yJwJI,0.0404,Freedom of The Heart,54uNB5xGn23ZxdXR1wu84J,0.0355,audio_features,electronic,5PRV3jwhFGPqvOK8DgjAPt,-22.074,0.115,2024-01-19,https://api.spotify.com/v1/audio-analysis/200A7S8KNPM8g5Nq1yJwJI,5,200A7S8KNPM8g5Nq1yJwJI,https://api.spotify.com/v1/tracks/200A7S8KNPM8g5Nq1yJwJI,0.0744,3,nordic,spotify:track:200A7S8KNPM8g5Nq1yJwJI,ChristophUL,Nordic Electronica,2,1,188591,0.99,0.141
Aria,0.796,64.971,5MX8N1rZMnP3K8mYpGP256,0.0296,Aria,54uNB5xGn23ZxdXR1wu84J,0.0439,audio_features,electronic,3ZUTVawF2Sdf1OBAYjUVux,-14.691,0.405,2022-12-30,https://api.spotify.com/v1/audio-analysis/5MX8N1rZMnP3K8mYpGP256,22,5MX8N1rZMnP3K8mYpGP256,https://api.spotify.com/v1/tracks/5MX8N1rZMnP3K8mYpGP256,0.108,4,nordic,spotify:track:5MX8N1rZMnP3K8mYpGP256,Across The Great Valley,Nordic Electronica,0,1,170436,0.945,0.161
Astrosoothe,0.944,120.037,4J2jYKB5eABGjY1rnw8XMl,0.0473,Astrosoothe,54uNB5xGn23ZxdXR1wu84J,0.0334,audio_features,electronic,2SvadXhwxBB3MYmyJwpZs1,-19.877,0.393,2024-01-12,https://api.spotify.com/v1/audio-analysis/4J2jYKB5eABGjY1rnw8XMl,4,4J2jYKB5eABGjY1rnw8XMl,https://api.spotify.com/v1/tracks/4J2jYKB5eABGjY1rnw8XMl,0.145,4,nordic,spotify:track:4J2jYKB5eABGjY1rnw8XMl,Æpogee,Nordic Electronica,3,1,215250,0.991,0.17
Afterthought,0.949,67.647,5CWmq6OV6eUJXHEttYMVaV,0.0414,Afterthought,54uNB5xGn23ZxdXR1wu84J,0.0375,audio_features,electronic,5fC2SZDY7a1tWq9Ca3MMM5,-20.252,0.0623,2024-02-09,https://api.spotify.com/v1/audio-analysis/5CWmq6OV6eUJXHEttYMVaV,7,5CWmq6OV6eUJXHEttYMVaV,https://api.spotify.com/v1/tracks/5CWmq6OV6eUJXHEttYMVaV,0.0937,4,nordic,spotify:track:5CWmq6OV6eUJXHEttYMVaV,Sun Rain,Nordic Electronica,3,0,245005,0.981,0.129
Particles,0.876,112.562,1mbAgdYP4IK2BL9nJMAHEt,0.0356,Grains,54uNB5xGn23ZxdXR1wu84J,0.146,audio_features,electronic,3NkTsP49Nf6tT9bJh89EMR,-29.533,0.34,2023-10-30,https://api.spotify.com/v1/audio-analysis/1mbAgdYP4IK2BL9nJMAHEt,4,1mbAgdYP4IK2BL9nJMAHEt,https://api.spotify.com/v1/tracks/1mbAgdYP4IK2BL9nJMAHEt,0.12,4,nordic,spotify:track:1mbAgdYP4IK2BL9nJMAHEt,Liam Phan,Nordic Electronica,1,0,274000,0.97,0.0385
Midnight Somewhere,0.946,85.847,0IghAjWIH6HoMKoL5w2lhV,0.0337,Midnight Somewhere,54uNB5xGn23ZxdXR1wu84J,0.108,audio_features,electronic,5rmulukSpr86jm18tmfzei,-26.308,0.197,2024-01-05,https://api.spotify.com/v1/audio-analysis/0IghAjWIH6HoMKoL5w2lhV,18,0IghAjWIH6HoMKoL5w2lhV,https://api.spotify.com/v1/tracks/0IghAjWIH6HoMKoL5w2lhV,0.0886,3,nordic,spotify:track:0IghAjWIH6HoMKoL5w2lhV,Kiomü,Nordic Electronica,9,0,149000,0.926,0.0306
"sever, decay",0.927,81.771,4Usp5BcAOycKf3NGJoq64j,0.0393,decay,54uNB5xGn23ZxdXR1wu84J,0.038,audio_features,electronic,5tGwd3VuA4bA17Z1qQjHH7,-31.08,0.08,2024-02-23,https://api.spotify.com/v1/audio-analysis/4Usp5BcAOycKf3NGJoq64j,17,4Usp5BcAOycKf3NGJoq64j,https://api.spotify.com/v1/tracks/4Usp5BcAOycKf3NGJoq64j,0.156,4,nordic,spotify:track:4Usp5BcAOycKf3NGJoq64j,Be Still the Earth,Nordic Electronica,6,1,210500,0.923,0.0679
Renaissance of Resonance,0.862,69.714,0G1rDDnEW1zpm9F7eBxPkm,0.0338,Renaissance,54uNB5xGn23ZxdXR1wu84J,0.043,audio_features,electronic,0YX8Ny7zghVXuIw86atBpJ,-27.155,0.249,2024-05-24,https://api.spotify.com/v1/audio-analysis/0G1rDDnEW1zpm9F7eBxPkm,36,0G1rDDnEW1zpm9F7eBxPkm,https://api.spotify.com/v1/tracks/0G1rDDnEW1zpm9F7eBxPkm,0.0912,4,nordic,spotify:track:0G1rDDnEW1zpm9F7eBxPkm,Christopher Galovan,Nordic Electronica,0,1,198096,0.807,0.097
Lake Mist,0.778,88.146,1PoT4Cyk2dWZYDZNxOEw9m,0.0399,Old Wind,54uNB5xGn23ZxdXR1wu84J,0.036,audio_features,electronic,30ZWoZPhMH9QQHzFec4qst,-25.665,0.0947,2023-12-21,https://api.spotify.com/v1/audio-analysis/1PoT4Cyk2dWZYDZNxOEw9m,4,1PoT4Cyk2dWZYDZNxOEw9m,https://api.spotify.com/v1/tracks/1PoT4Cyk2dWZYDZNxOEw9m,0.0599,4,nordic,spotify:track:1PoT4Cyk2dWZYDZNxOEw9m,"Saltbreaker, The Lasso",Nordic Electronica,2,1,302369,0.597,0.0559
Monuments,0.9,108.41,5cggv0tsFFxp8skpfECASY,0.0313,Monuments,54uNB5xGn23ZxdXR1wu84J,0.126,audio_features,electronic,4UiJ5fwm5zLy9B3XpmonPT,-18.051,0.299,2023-05-21,https://api.spotify.com/v1/audio-analysis/5cggv0tsFFxp8skpfECASY,5,5cggv0tsFFxp8skpfECASY,https://api.spotify.com/v1/tracks/5cggv0tsFFxp8skpfECASY,0.0774,4,nordic,spotify:track:5cggv0tsFFxp8skpfECASY,From Somewhere Quiet,Nordic Electronica,2,1,172400,0.603,0.231
Starts,0.938,127.097,1fe5wHJPjhRD3AtZiCikcP,0.0418,Starts,54uNB5xGn23ZxdXR1wu84J,0.22,audio_features,electronic,4bUCKEfrLYjilEjXEuvugu,-23.595,0.431,2023-12-08,https://api.spotify.com/v1/audio-analysis/1fe5wHJPjhRD3AtZiCikcP,4,1fe5wHJPjhRD3AtZiCikcP,https://api.spotify.com/v1/tracks/1fe5wHJPjhRD3AtZiCikcP,0.096,4,nordic,spotify:track:1fe5wHJPjhRD3AtZiCikcP,Jaap Mol,Nordic Electronica,0,1,176004,0.973,0.158
A Language Unspoken,0.907,138.904,4rt5UR7qPZIYjrnIopG3q0,0.0356,Hollow,54uNB5xGn23ZxdXR1wu84J,0.0383,audio_features,electronic,321vkoNE963DL8Pz9ecEvM,-13.963,0.176,2023-12-01,https://api.spotify.com/v1/audio-analysis/4rt5UR7qPZIYjrnIopG3q0,8,4rt5UR7qPZIYjrnIopG3q0,https://api.spotify.com/v1/tracks/4rt5UR7qPZIYjrnIopG3q0,0.134,3,nordic,spotify:track:4rt5UR7qPZIYjrnIopG3q0,Vaudlow,Nordic Electronica,4,1,208054,0.981,0.318
Adagio,0.918,125.211,6asNAp1S0kH0OzrbUdpr5x,0.0311,Adagio,54uNB5xGn23ZxdXR1wu84J,0.208,audio_features,electronic,1T4ZxPC070B3ehivkyU3Ut,-33.698,0.311,2023-12-15,https://api.spotify.com/v1/audio-analysis/6asNAp1S0kH0OzrbUdpr5x,9,6asNAp1S0kH0OzrbUdpr5x,https://api.spotify.com/v1/tracks/6asNAp1S0kH0OzrbUdpr5x,0.0984,3,nordic,spotify:track:6asNAp1S0kH0OzrbUdpr5x,Regnør,Nordic Electronica,5,1,162455,0.992,0.0535
Cloudlands,0.943,67.294,2A0m5Fz7OpigOYyJT8xpWD,0.0382,Smoke,54uNB5xGn23ZxdXR1wu84J,0.0541,audio_features,electronic,3i148LPxUC2oyLXUejHv3j,-19.999,0.21,2023-11-16,https://api.spotify.com/v1/audio-analysis/2A0m5Fz7OpigOYyJT8xpWD,4,2A0m5Fz7OpigOYyJT8xpWD,https://api.spotify.com/v1/tracks/2A0m5Fz7OpigOYyJT8xpWD,0.101,4,nordic,spotify:track:2A0m5Fz7OpigOYyJT8xpWD,Josh Roydhouse,Nordic Electronica,8,1,155922,0.985,0.133
"One Moment, Eternally",0.883,135.179,0PD98yhKfwiNIICQfNF1X9,0.0374,<<,54uNB5xGn23ZxdXR1wu84J,0.0351,audio_features,electronic,0QcCBXI4KWZXLZeVraJq3D,-23.201,0.153,2024-02-02,https://api.spotify.com/v1/audio-analysis/0PD98yhKfwiNIICQfNF1X9,7,0PD98yhKfwiNIICQfNF1X9,https://api.spotify.com/v1/tracks/0PD98yhKfwiNIICQfNF1X9,0.111,4,nordic,spotify:track:0PD98yhKfwiNIICQfNF1X9,Samatha,Nordic Electronica,11,1,384000,0.856,0.0671
Tundra,0.888,112.876,4K8fsQqNz8bYahCQgyYiMa,0.0484,Tundra,54uNB5xGn23ZxdXR1wu84J,0.0381,audio_features,electronic,382MEuHUd5XJdAHbj9V175,-19.806,0.207,2021-04-23,https://api.spotify.com/v1/audio-analysis/4K8fsQqNz8bYahCQgyYiMa,4,4K8fsQqNz8bYahCQgyYiMa,https://api.spotify.com/v1/tracks/4K8fsQqNz8bYahCQgyYiMa,0.127,4,nordic,spotify:track:4K8fsQqNz8bYahCQgyYiMa,Immanu El,Nordic Electronica,7,1,234125,0.936,0.313
Where You Go,0.922,87.496,31WNR0NX1iXzdoLzjDkOB9,0.0375,Precious Footsteps,54uNB5xGn23ZxdXR1wu84J,0.0589,audio_features,electronic,2ghWNcmzMpXj1nYE4D23by,-22.115,0.124,2024-08-30,https://api.spotify.com/v1/audio-analysis/31WNR0NX1iXzdoLzjDkOB9,28,31WNR0NX1iXzdoLzjDkOB9,https://api.spotify.com/v1/tracks/31WNR0NX1iXzdoLzjDkOB9,0.255,4,nordic,spotify:track:31WNR0NX1iXzdoLzjDkOB9,"Raphah, We Dream of Eden",Nordic Electronica,7,1,211480,0.945,0.0837
Elegy,0.934,97.547,1cmsNETH9SfpjKf3fTeoCt,0.035,Elegy,54uNB5xGn23ZxdXR1wu84J,0.0399,audio_features,electronic,7Jxy6ABt7K8G6GbtFOo1lz,-29.889,0.162,2023-09-22,https://api.spotify.com/v1/audio-analysis/1cmsNETH9SfpjKf3fTeoCt,12,1cmsNETH9SfpjKf3fTeoCt,https://api.spotify.com/v1/tracks/1cmsNETH9SfpjKf3fTeoCt,0.121,4,nordic,spotify:track:1cmsNETH9SfpjKf3fTeoCt,From Somewhere Quiet,Nordic Electronica,6,1,217933,0.99,0.0152
For A Light Blue Light On,0.931,124.151,1FN3sArXD2tC7y3eyca1KG,0.0403,For A Light Blue Light On,54uNB5xGn23ZxdXR1wu84J,0.122,audio_features,electronic,5SNAcZCxe4yy35vvExiQ7A,-19.132,0.389,2023-07-18,https://api.spotify.com/v1/audio-analysis/1FN3sArXD2tC7y3eyca1KG,6,1FN3sArXD2tC7y3eyca1KG,https://api.spotify.com/v1/tracks/1FN3sArXD2tC7y3eyca1KG,0.0736,4,nordic,spotify:track:1FN3sArXD2tC7y3eyca1KG,Vincenzo Adelini,Nordic Electronica,9,1,155969,0.991,0.0405
Meditate,0.848,79.943,5sWaEBQnmeToRssIz4uB8q,0.0298,Meditate,54uNB5xGn23ZxdXR1wu84J,0.0488,audio_features,electronic,0ECG32smXd6gUCgxqb52IU,-16.966,0.384,2024-01-12,https://api.spotify.com/v1/audio-analysis/5sWaEBQnmeToRssIz4uB8q,4,5sWaEBQnmeToRssIz4uB8q,https://api.spotify.com/v1/tracks/5sWaEBQnmeToRssIz4uB8q,0.0718,5,nordic,spotify:track:5sWaEBQnmeToRssIz4uB8q,Daniele Giuili,Nordic Electronica,9,0,180562,0.964,0.156
A Sequence Of Days,0.92,114.326,7gYjUpC2TVsaVt0q5VqKjv,0.0389,A Sequence Of Days,54uNB5xGn23ZxdXR1wu84J,0.515,audio_features,electronic,25GHxTer3NcUL3Bs06ULxr,-26.302,0.397,2023-03-17,https://api.spotify.com/v1/audio-analysis/7gYjUpC2TVsaVt0q5VqKjv,8,7gYjUpC2TVsaVt0q5VqKjv,https://api.spotify.com/v1/tracks/7gYjUpC2TVsaVt0q5VqKjv,0.0813,4,nordic,spotify:track:7gYjUpC2TVsaVt0q5VqKjv,Async Ross,Nordic Electronica,5,0,114805,0.995,0.174
Futile,0.949,123.345,0RAT4VdzjALsZplTIUvpuo,0.0454,Futile,54uNB5xGn23ZxdXR1wu84J,0.0382,audio_features,electronic,25NPUFOci64oRA0eBPKB2X,-27.143,0.397,2023-07-03,https://api.spotify.com/v1/audio-analysis/0RAT4VdzjALsZplTIUvpuo,6,0RAT4VdzjALsZplTIUvpuo,https://api.spotify.com/v1/tracks/0RAT4VdzjALsZplTIUvpuo,0.0965,4,nordic,spotify:track:0RAT4VdzjALsZplTIUvpuo,Pascal Lengagne,Nordic Electronica,0,0,219197,0.98,0.0301
#0,0.94,180.534,4oe9Y3SipBfL8fDKZGzNUR,0.052,nobody,54uNB5xGn23ZxdXR1wu84J,0.0382,audio_features,electronic,219fjOi4mswWvaoLGcPPAk,-31.178,0.13,2023-12-15,https://api.spotify.com/v1/audio-analysis/4oe9Y3SipBfL8fDKZGzNUR,10,4oe9Y3SipBfL8fDKZGzNUR,https://api.spotify.com/v1/tracks/4oe9Y3SipBfL8fDKZGzNUR,0.323,3,nordic,spotify:track:4oe9Y3SipBfL8fDKZGzNUR,Koshun Nakao,Nordic Electronica,3,1,128000,0.993,0.0472
rooM,0.884,67.051,2ylE6ss9TTkQgEru030ER7,0.0376,rooM,54uNB5xGn23ZxdXR1wu84J,0.217,audio_features,electronic,39m4RNUuJjs8UgfPLA667G,-35.059,0.304,2022-12-07,https://api.spotify.com/v1/audio-analysis/2ylE6ss9TTkQgEru030ER7,13,2ylE6ss9TTkQgEru030ER7,https://api.spotify.com/v1/tracks/2ylE6ss9TTkQgEru030ER7,0.108,4,nordic,spotify:track:2ylE6ss9TTkQgEru030ER7,Marco Lucci,Nordic Electronica,5,0,183541,0.995,0.00503
Levanter,0.912,120.596,6fuIIgdfZm0mq2na4Fg9Ln,0.0349,Levanter,54uNB5xGn23ZxdXR1wu84J,0.546,audio_features,electronic,2NTP8jfG8glGtWyXDGjJoL,-21.685,0.408,2023-12-08,https://api.spotify.com/v1/audio-analysis/6fuIIgdfZm0mq2na4Fg9Ln,12,6fuIIgdfZm0mq2na4Fg9Ln,https://api.spotify.com/v1/tracks/6fuIIgdfZm0mq2na4Fg9Ln,0.0978,3,nordic,spotify:track:6fuIIgdfZm0mq2na4Fg9Ln,"Soporist, Greg Harwood",Nordic Electronica,5,0,215205,0.991,0.257
Alive,0.754,140.075,2W3PBkEnubmZtH7aT6u10U,0.0381,Alive,54uNB5xGn23ZxdXR1wu84J,0.234,audio_features,electronic,2eO4ZHarPL5wwkhACC8WRO,-30.816,0.32,2023-08-25,https://api.spotify.com/v1/audio-analysis/2W3PBkEnubmZtH7aT6u10U,39,2W3PBkEnubmZtH7aT6u10U,https://api.spotify.com/v1/tracks/2W3PBkEnubmZtH7aT6u10U,0.0949,4,nordic,spotify:track:2W3PBkEnubmZtH7aT6u10U,Luke Taylor,Nordic Electronica,4,1,154286,0.931,0.0339
"endless, somewhere",0.872,79.957,3AtSW2JF4TQXjCJNxb5hpu,0.0313,"endless, somewhere",54uNB5xGn23ZxdXR1wu84J,0.093,audio_features,electronic,5p6OGDLBZksOVhgqUCFuLK,-19.106,0.29,2023-09-29,https://api.spotify.com/v1/audio-analysis/3AtSW2JF4TQXjCJNxb5hpu,21,3AtSW2JF4TQXjCJNxb5hpu,https://api.spotify.com/v1/tracks/3AtSW2JF4TQXjCJNxb5hpu,0.102,4,nordic,spotify:track:3AtSW2JF4TQXjCJNxb5hpu,Nitewalk,Nordic Electronica,2,1,216000,0.899,0.234
Relocate,0.905,142.415,2UHptmuHZBAMDf2P29MDjr,0.032,Relocate,54uNB5xGn23ZxdXR1wu84J,0.0799,audio_features,electronic,33vuchvt6nCAZRTn7q8AkB,-20.849,0.232,2023-03-17,https://api.spotify.com/v1/audio-analysis/2UHptmuHZBAMDf2P29MDjr,7,2UHptmuHZBAMDf2P29MDjr,https://api.spotify.com/v1/tracks/2UHptmuHZBAMDf2P29MDjr,0.109,4,nordic,spotify:track:2UHptmuHZBAMDf2P29MDjr,Kaspar's Seat,Nordic Electronica,4,1,149392,0.93,0.0875
Woodlands,0.948,184.03,50fgnNYZ3AFm9EwBAh5uzs,0.0389,Like the Leaves,54uNB5xGn23ZxdXR1wu84J,0.0571,audio_features,electronic,7qV62UKEvKke3zlRtYUISL,-20.396,0.125,2022-11-11,https://api.spotify.com/v1/audio-analysis/50fgnNYZ3AFm9EwBAh5uzs,26,50fgnNYZ3AFm9EwBAh5uzs,https://api.spotify.com/v1/tracks/50fgnNYZ3AFm9EwBAh5uzs,0.124,4,nordic,spotify:track:50fgnNYZ3AFm9EwBAh5uzs,"Felix Räuber, Martin Herzberg",Nordic Electronica,7,1,221000,0.868,0.0765
Skizzen,0.846,73.45,2RKwIzNfSvKvl1yhM1CDsK,0.0355,Skizze drei,54uNB5xGn23ZxdXR1wu84J,0.0397,audio_features,electronic,7iNCkqErprdSg6miLlIQPs,-16.638,0.302,2022-08-19,https://api.spotify.com/v1/audio-analysis/2RKwIzNfSvKvl1yhM1CDsK,6,2RKwIzNfSvKvl1yhM1CDsK,https://api.spotify.com/v1/tracks/2RKwIzNfSvKvl1yhM1CDsK,0.0686,3,nordic,spotify:track:2RKwIzNfSvKvl1yhM1CDsK,Matthias Schreiber,Nordic Electronica,4,1,80641,0.996,0.101
Mr. Money With The Vibe,0.201,120.039,5UwxpuGHkwiojKDaPC5ZNu,0.0698,Joha,0oU30cCr8klmMsuOKHDLkh,0.77,audio_features,latin,0lzPMIAYhhUSD2BPT0VQWI,-8.221,0.819,2022-09-07,https://api.spotify.com/v1/audio-analysis/5UwxpuGHkwiojKDaPC5ZNu,61,5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/tracks/5UwxpuGHkwiojKDaPC5ZNu,0.275,4,afro-latin,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,Asake,Afro-Latin Party,1,0,148000,0.0593,0.817
Finesse,0,102.014,3UqcIgObI7zZk8e7nvqmfc,0.159,Finesse,0oU30cCr8klmMsuOKHDLkh,0.769,audio_features,latin,09eq0dG75Fddf2HAHOotDx,-8.199,0.861,2022-03-03,https://api.spotify.com/v1/audio-analysis/3UqcIgObI7zZk8e7nvqmfc,44,3UqcIgObI7zZk8e7nvqmfc,https://api.spotify.com/v1/tracks/3UqcIgObI7zZk8e7nvqmfc,0.289,4,afro-latin,spotify:track:3UqcIgObI7zZk8e7nvqmfc,"Pheelz, Bnxn",Afro-Latin Party,1,0,151765,0.504,0.537
LV N ATTN,0.00556,113.006,1zwZ26A7OA5wTrA3FejCLL,0.0429,Monalisa,0oU30cCr8klmMsuOKHDLkh,0.624,audio_features,latin,7zx9F3ehp4NIcts4Tq0Oc8,-6.756,0.827,2021-06-04,https://api.spotify.com/v1/audio-analysis/1zwZ26A7OA5wTrA3FejCLL,58,1zwZ26A7OA5wTrA3FejCLL,https://api.spotify.com/v1/tracks/1zwZ26A7OA5wTrA3FejCLL,0.102,4,afro-latin,spotify:track:1zwZ26A7OA5wTrA3FejCLL,"Lojay, Sarz",Afro-Latin Party,10,0,213992,0.0813,0.705
Terminator,5.27e-05,116.984,4vI2KCvXTAPR3vfiWg1J78,0.0648,Terminator,0oU30cCr8klmMsuOKHDLkh,0.811,audio_features,latin,6a3w9YAl8ZAloTczNVOwf3,-6.802,0.829,2022-08-18,https://api.spotify.com/v1/audio-analysis/4vI2KCvXTAPR3vfiWg1J78,46,4vI2KCvXTAPR3vfiWg1J78,https://api.spotify.com/v1/tracks/4vI2KCvXTAPR3vfiWg1J78,0.0937,4,afro-latin,spotify:track:4vI2KCvXTAPR3vfiWg1J78,Asake,Afro-Latin Party,0,1,155897,0.235,0.657
