key,track_artist,energy,track_id,liveness,speechiness,track_popularity,playlist_subgenre,time_signature,track_href,valence,id,track_album_release_date,uri,danceability,tempo,playlist_name,track_album_name,duration_ms,analysis_url,instrumentalness,type,track_album_id,playlist_genre,track_name,playlist_id,acousticness,loudness,mode
4,Seyi Vibez,0.703,6vnToAh7RIRYU4XMM2Wir4,0.157,0.0581,55,meditative,4,https://api.spotify.com/v1/tracks/6vnToAh7RIRYU4XMM2Wir4,0.762,6vnToAh7RIRYU4XMM2Wir4,2024-07-12,spotify:track:6vnToAh7RIRYU4XMM2Wir4,0.669,108.123,Meditative Vibes,Loseyi Professor,164213,https://api.spotify.com/v1/audio-analysis/6vnToAh7RIRYU4XMM2Wir4,1.9e-05,audio_features,38tvoGnBsZNd8FJg2YsCT4,ambient,Santorini,3kEpLybbAlVUVimW5Evijb,0.0788,-6.113,0
2,"Show Dem Camp, The Cavemen., Obongjayar, Nsikak David",0.77,26DKXDxS9eqQqVfjfqh9Nh,0.134,0.0435,34,meditative,4,https://api.spotify.com/v1/tracks/26DKXDxS9eqQqVfjfqh9Nh,0.418,26DKXDxS9eqQqVfjfqh9Nh,2024-08-09,spotify:track:26DKXDxS9eqQqVfjfqh9Nh,0.825,109.004,Meditative Vibes,No Love In Lagos,188806,https://api.spotify.com/v1/audio-analysis/26DKXDxS9eqQqVfjfqh9Nh,0.231,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,OMFTR,3kEpLybbAlVUVimW5Evijb,0.0958,-8.136,1
8,"Phyno, Johnny Drille",0.892,2rkzI0YLhgIR8ardKTmXd7,0.113,0.227,46,meditative,5,https://api.spotify.com/v1/tracks/2rkzI0YLhgIR8ardKTmXd7,0.749,2rkzI0YLhgIR8ardKTmXd7,2024-10-04,spotify:track:2rkzI0YLhgIR8ardKTmXd7,0.442,200.678,Meditative Vibes,Full Time Job,146920,https://api.spotify.com/v1/audio-analysis/2rkzI0YLhgIR8ardKTmXd7,0.245,audio_features,0VtcGxV1o8WCUz7YBX3EtX,ambient,Sweet Karma,3kEpLybbAlVUVimW5Evijb,0.31,-6.915,0
0,"M.anifest, The Cavemen., Flea",0.605,6NMuQPXrTjnolGuttpu5Xy,0.12,0.0725,40,meditative,4,https://api.spotify.com/v1/tracks/6NMuQPXrTjnolGuttpu5Xy,0.674,6NMuQPXrTjnolGuttpu5Xy,2024-10-17,spotify:track:6NMuQPXrTjnolGuttpu5Xy,0.769,109.986,Meditative Vibes,PUFF PUFF,164182,https://api.spotify.com/v1/audio-analysis/6NMuQPXrTjnolGuttpu5Xy,0,audio_features,31PqWyE2sNdjg83d5YKIhm,ambient,PUFF PUFF,3kEpLybbAlVUVimW5Evijb,0.501,-8.49,1
4,Timaya,0.55,7hEnQlFTKJOkEpA23VQRHQ,0.23,0.18,29,meditative,4,https://api.spotify.com/v1/tracks/7hEnQlFTKJOkEpA23VQRHQ,0.457,7hEnQlFTKJOkEpA23VQRHQ,2024-08-14,spotify:track:7hEnQlFTKJOkEpA23VQRHQ,0.756,105.021,Meditative Vibes,GLADIATOR,214909,https://api.spotify.com/v1/audio-analysis/7hEnQlFTKJOkEpA23VQRHQ,0.000816,audio_features,79o1dxPTxk0QJhXjFoQlsE,ambient,COMPOZURE,3kEpLybbAlVUVimW5Evijb,0.174,-13.78,0
5,Asake,0.72,0RHdQDaqgDwsXQujji1TSn,0.137,0.0518,58,meditative,4,https://api.spotify.com/v1/tracks/0RHdQDaqgDwsXQujji1TSn,0.789,0RHdQDaqgDwsXQujji1TSn,2024-08-08,spotify:track:0RHdQDaqgDwsXQujji1TSn,0.847,115.001,Meditative Vibes,Lungu Boy,184580,https://api.spotify.com/v1/audio-analysis/0RHdQDaqgDwsXQujji1TSn,0,audio_features,3kS42vslfpYnxWkGN4JvlW,ambient,I Swear,3kEpLybbAlVUVimW5Evijb,0.309,-6.023,0
7,Fireboy DML,0.792,36GYWNzc0MwGSSmXZLP6bX,0.259,0.0612,62,meditative,4,https://api.spotify.com/v1/tracks/36GYWNzc0MwGSSmXZLP6bX,0.692,36GYWNzc0MwGSSmXZLP6bX,2024-08-28,spotify:track:36GYWNzc0MwGSSmXZLP6bX,0.795,112.988,Meditative Vibes,adedamola,199767,https://api.spotify.com/v1/audio-analysis/36GYWNzc0MwGSSmXZLP6bX,2.46e-06,audio_features,0mxle2p72zngkE9p4KAE0A,ambient,iseoluwa,3kEpLybbAlVUVimW5Evijb,0.337,-5.589,1
6,Oxlade,0.572,24Tx4htE4jbGXiDa864tHN,0.101,0.324,47,meditative,5,https://api.spotify.com/v1/tracks/24Tx4htE4jbGXiDa864tHN,0.647,24Tx4htE4jbGXiDa864tHN,2024-09-20,spotify:track:24Tx4htE4jbGXiDa864tHN,0.525,130.378,Meditative Vibes,OFA (Oxlade From Africa),183520,https://api.spotify.com/v1/audio-analysis/24Tx4htE4jbGXiDa864tHN,5.03e-06,audio_features,1QCCsP9vKzAFLklbRwvTC5,ambient,OLAITAN - OLAOLUWA,3kEpLybbAlVUVimW5Evijb,0.495,-8.081,0
4,"Show Dem Camp, The Cavemen., Moelogo, Nsikak David",0.374,5gIqCQLQOkE0etoESFushJ,0.148,0.0642,36,meditative,4,https://api.spotify.com/v1/tracks/5gIqCQLQOkE0etoESFushJ,0.167,5gIqCQLQOkE0etoESFushJ,2024-08-09,spotify:track:5gIqCQLQOkE0etoESFushJ,0.611,95.855,Meditative Vibes,No Love In Lagos,204014,https://api.spotify.com/v1/audio-analysis/5gIqCQLQOkE0etoESFushJ,1.86e-05,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,Blessings,3kEpLybbAlVUVimW5Evijb,0.892,-11.248,0
1,"Asake, Stormzy",0.754,25KjMlA0KAwRKS9JuT1NSq,0.19,0.0761,63,meditative,4,https://api.spotify.com/v1/tracks/25KjMlA0KAwRKS9JuT1NSq,0.592,25KjMlA0KAwRKS9JuT1NSq,2024-08-08,spotify:track:25KjMlA0KAwRKS9JuT1NSq,0.763,115.099,Meditative Vibes,Lungu Boy,220135,https://api.spotify.com/v1/audio-analysis/25KjMlA0KAwRKS9JuT1NSq,0.000463,audio_features,3kS42vslfpYnxWkGN4JvlW,ambient,Suru (feat. Stormzy),3kEpLybbAlVUVimW5Evijb,0.256,-5.538,1
1,"Oxlade, Popcaan",0.386,0yHnMci6HNtbL85kv2zuL1,0.211,0.304,44,meditative,5,https://api.spotify.com/v1/tracks/0yHnMci6HNtbL85kv2zuL1,0.154,0yHnMci6HNtbL85kv2zuL1,2024-09-20,spotify:track:0yHnMci6HNtbL85kv2zuL1,0.558,120.349,Meditative Vibes,OFA (Oxlade From Africa),211280,https://api.spotify.com/v1/audio-analysis/0yHnMci6HNtbL85kv2zuL1,0,audio_features,1QCCsP9vKzAFLklbRwvTC5,ambient,BLESSED,3kEpLybbAlVUVimW5Evijb,0.0798,-8.742,1
1,Tems,0.293,1D1M805zV8DwhYXsvJdQZx,0.0724,0.0571,67,meditative,4,https://api.spotify.com/v1/tracks/1D1M805zV8DwhYXsvJdQZx,0.419,1D1M805zV8DwhYXsvJdQZx,2024-06-06,spotify:track:1D1M805zV8DwhYXsvJdQZx,0.831,92.007,Meditative Vibes,Born in the Wild,175238,https://api.spotify.com/v1/audio-analysis/1D1M805zV8DwhYXsvJdQZx,2.04e-05,audio_features,1FGGv0vvSTerGQ91Mkvf9p,ambient,Burning,3kEpLybbAlVUVimW5Evijb,0.378,-8.047,0
0,"Show Dem Camp, The Cavemen., Nsikak David",0.259,3S612TExInLWnYOsQ9Ti9y,0.237,0.345,36,meditative,5,https://api.spotify.com/v1/tracks/3S612TExInLWnYOsQ9Ti9y,0.596,3S612TExInLWnYOsQ9Ti9y,2024-07-05,spotify:track:3S612TExInLWnYOsQ9Ti9y,0.59,126.599,Meditative Vibes,No Love In Lagos,191368,https://api.spotify.com/v1/audio-analysis/3S612TExInLWnYOsQ9Ti9y,0.0252,audio_features,3qUxHQMBLeBWsBTkPnhXb3,ambient,No Love In Lagos,3kEpLybbAlVUVimW5Evijb,0.272,-21.72,1
7,"Fireboy DML, Lojay",0.731,4VmZWEvWcmWFqg7GciQM88,0.119,0.0715,55,meditative,4,https://api.spotify.com/v1/tracks/4VmZWEvWcmWFqg7GciQM88,0.55,4VmZWEvWcmWFqg7GciQM88,2024-08-28,spotify:track:4VmZWEvWcmWFqg7GciQM88,0.749,105.918,Meditative Vibes,adedamola,155935,https://api.spotify.com/v1/audio-analysis/4VmZWEvWcmWFqg7GciQM88,0,audio_features,0mxle2p72zngkE9p4KAE0A,ambient,letting go,3kEpLybbAlVUVimW5Evijb,0.204,-5.386,0
9,"Show Dem Camp, The Cavemen., Nsikak David",0.55,6FvnqxPCxXf1Zl2MxY4FNW,0.114,0.0427,30,meditative,4,https://api.spotify.com/v1/tracks/6FvnqxPCxXf1Zl2MxY4FNW,0.258,6FvnqxPCxXf1Zl2MxY4FNW,2024-08-09,spotify:track:6FvnqxPCxXf1Zl2MxY4FNW,0.693,94.978,Meditative Vibes,No Love In Lagos,274160,https://api.spotify.com/v1/audio-analysis/6FvnqxPCxXf1Zl2MxY4FNW,0.62,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,Sudden Day,3kEpLybbAlVUVimW5Evijb,0.0265,-10.357,1
1,Timaya,0.569,7Ju9pGHiC9pAmDVwzYzmk2,0.155,0.0757,25,meditative,4,https://api.spotify.com/v1/tracks/7Ju9pGHiC9pAmDVwzYzmk2,0.494,7Ju9pGHiC9pAmDVwzYzmk2,2024-08-14,spotify:track:7Ju9pGHiC9pAmDVwzYzmk2,0.791,101.981,Meditative Vibes,GLADIATOR,160078,https://api.spotify.com/v1/audio-analysis/7Ju9pGHiC9pAmDVwzYzmk2,0.0228,audio_features,79o1dxPTxk0QJhXjFoQlsE,ambient,LIVE- STYLE,3kEpLybbAlVUVimW5Evijb,0.309,-9.972,0
5,Kizz Daniel,0.765,5FzsdlFgAFN1aSe9YwoN6s,0.0225,0.323,65,meditative,4,https://api.spotify.com/v1/tracks/5FzsdlFgAFN1aSe9YwoN6s,0.844,5FzsdlFgAFN1aSe9YwoN6s,2024-09-25,spotify:track:5FzsdlFgAFN1aSe9YwoN6s,0.598,84.978,Meditative Vibes,Marhaba X We Must,144189,https://api.spotify.com/v1/audio-analysis/5FzsdlFgAFN1aSe9YwoN6s,0,audio_features,2ElVuPg0F7mHNcveABN2Rw,ambient,Marhaba,3kEpLybbAlVUVimW5Evijb,0.275,-4.93,0
5,Victony,0.685,6qS9yoAUIXNfno5t4YLQdn,0.526,0.106,66,meditative,4,https://api.spotify.com/v1/tracks/6qS9yoAUIXNfno5t4YLQdn,0.555,6qS9yoAUIXNfno5t4YLQdn,2024-06-21,spotify:track:6qS9yoAUIXNfno5t4YLQdn,0.743,154.07,Meditative Vibes,Stubborn,202597,https://api.spotify.com/v1/audio-analysis/6qS9yoAUIXNfno5t4YLQdn,0,audio_features,1dfsKiTgOKzA8sLHCNMuKc,ambient,Risk,3kEpLybbAlVUVimW5Evijb,0.113,-7.981,1
1,Mannywellz,0.498,0yqkv2grqb1Iz0L5UTfYNc,0.0989,0.0771,26,meditative,4,https://api.spotify.com/v1/tracks/0yqkv2grqb1Iz0L5UTfYNc,0.761,0yqkv2grqb1Iz0L5UTfYNc,2024-08-29,spotify:track:0yqkv2grqb1Iz0L5UTfYNc,0.784,139.945,Meditative Vibes,Ouu wee (brown),166286,https://api.spotify.com/v1/audio-analysis/0yqkv2grqb1Iz0L5UTfYNc,0,audio_features,4Iilm57Hw3khHGRlS2uuRR,ambient,Ouu wee (brown),3kEpLybbAlVUVimW5Evijb,0.251,-6.349,1
11,"Show Dem Camp, The Cavemen., Nsikak David",0.522,3HDGC8t5S5csiKtHGYevr9,0.106,0.0628,35,meditative,4,https://api.spotify.com/v1/tracks/3HDGC8t5S5csiKtHGYevr9,0.643,3HDGC8t5S5csiKtHGYevr9,2024-08-09,spotify:track:3HDGC8t5S5csiKtHGYevr9,0.816,104.951,Meditative Vibes,No Love In Lagos,203615,https://api.spotify.com/v1/audio-analysis/3HDGC8t5S5csiKtHGYevr9,0.249,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,Fall,3kEpLybbAlVUVimW5Evijb,0.65,-12.409,1
2,Tems,0.418,0D6XSXGNj5CTGQQzKQKQQ2,0.1,0.193,65,meditative,5,https://api.spotify.com/v1/tracks/0D6XSXGNj5CTGQQzKQKQQ2,0.598,0D6XSXGNj5CTGQQzKQKQQ2,2024-06-06,spotify:track:0D6XSXGNj5CTGQQzKQKQQ2,0.848,81.921,Meditative Vibes,Born in the Wild,156763,https://api.spotify.com/v1/audio-analysis/0D6XSXGNj5CTGQQzKQKQQ2,0.00035,audio_features,1FGGv0vvSTerGQ91Mkvf9p,ambient,Wickedest,3kEpLybbAlVUVimW5Evijb,0.371,-7.846,1
5,"Fireboy DML, Seun Kuti",0.722,1hBvCXXnLsXwlS7Qx2xdAh,0.117,0.0612,53,meditative,4,https://api.spotify.com/v1/tracks/1hBvCXXnLsXwlS7Qx2xdAh,0.613,1hBvCXXnLsXwlS7Qx2xdAh,2024-08-28,spotify:track:1hBvCXXnLsXwlS7Qx2xdAh,0.644,179.957,Meditative Vibes,adedamola,212107,https://api.spotify.com/v1/audio-analysis/1hBvCXXnLsXwlS7Qx2xdAh,9.21e-05,audio_features,0mxle2p72zngkE9p4KAE0A,ambient,ecstasy (feat. Seun Kuti),3kEpLybbAlVUVimW5Evijb,0.0363,-6.43,0
4,Niniola,0.62,7jiUmMWr3xHjjsrBBp0uht,0.135,0.288,21,meditative,4,https://api.spotify.com/v1/tracks/7jiUmMWr3xHjjsrBBp0uht,0.53,7jiUmMWr3xHjjsrBBp0uht,2024-09-13,spotify:track:7jiUmMWr3xHjjsrBBp0uht,0.527,179.918,Meditative Vibes,Press Play,166400,https://api.spotify.com/v1/audio-analysis/7jiUmMWr3xHjjsrBBp0uht,0.527,audio_features,5wV2Moflz96nWgiuVdju0e,ambient,Energy,3kEpLybbAlVUVimW5Evijb,0.495,-7.649,0
0,"Oxlade, Flavour",0.605,7GrimU22Za4OxcGo5Pea4L,0.0992,0.153,42,meditative,4,https://api.spotify.com/v1/tracks/7GrimU22Za4OxcGo5Pea4L,0.7,7GrimU22Za4OxcGo5Pea4L,2024-09-20,spotify:track:7GrimU22Za4OxcGo5Pea4L,0.472,94.774,Meditative Vibes,OFA (Oxlade From Africa),204040,https://api.spotify.com/v1/audio-analysis/7GrimU22Za4OxcGo5Pea4L,0.000288,audio_features,1QCCsP9vKzAFLklbRwvTC5,ambient,OVAMI,3kEpLybbAlVUVimW5Evijb,0.331,-7.633,1
3,"Show Dem Camp, The Cavemen., Ruti, Nsikak David",0.539,5R2wKKaRmOR2qDJKAPyXDl,0.106,0.298,36,meditative,5,https://api.spotify.com/v1/tracks/5R2wKKaRmOR2qDJKAPyXDl,0.591,5R2wKKaRmOR2qDJKAPyXDl,2024-08-09,spotify:track:5R2wKKaRmOR2qDJKAPyXDl,0.722,128.713,Meditative Vibes,No Love In Lagos,190246,https://api.spotify.com/v1/audio-analysis/5R2wKKaRmOR2qDJKAPyXDl,0.0324,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,Train,3kEpLybbAlVUVimW5Evijb,0.752,-11.319,0
4,Asake,0.424,4Mq3cWI9k0DO9sMe6Ylqr2,0.124,0.195,61,meditative,4,https://api.spotify.com/v1/tracks/4Mq3cWI9k0DO9sMe6Ylqr2,0.455,4Mq3cWI9k0DO9sMe6Ylqr2,2024-08-08,spotify:track:4Mq3cWI9k0DO9sMe6Ylqr2,0.537,100.51,Meditative Vibes,Lungu Boy,197035,https://api.spotify.com/v1/audio-analysis/4Mq3cWI9k0DO9sMe6Ylqr2,1.64e-05,audio_features,3kS42vslfpYnxWkGN4JvlW,ambient,My Heart,3kEpLybbAlVUVimW5Evijb,0.736,-9.199,0
1,"Boj, Gyakie",0.339,11Hmj3zOB2BkN9Nvgfyitu,0.153,0.0414,29,meditative,3,https://api.spotify.com/v1/tracks/11Hmj3zOB2BkN9Nvgfyitu,0.667,11Hmj3zOB2BkN9Nvgfyitu,2024-07-25,spotify:track:11Hmj3zOB2BkN9Nvgfyitu,0.485,123.425,Meditative Vibes,12 Summers,167528,https://api.spotify.com/v1/audio-analysis/11Hmj3zOB2BkN9Nvgfyitu,4.1e-05,audio_features,2vwrznrv1jDOypUWHGKTi5,ambient,Therapy Session,3kEpLybbAlVUVimW5Evijb,0.777,-10.679,1
0,Seyi Vibez,0.649,0YgAGCU3kDEMTvndL9u3Tw,0.377,0.421,58,meditative,5,https://api.spotify.com/v1/tracks/0YgAGCU3kDEMTvndL9u3Tw,0.53,0YgAGCU3kDEMTvndL9u3Tw,2024-07-12,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,0.495,94.482,Meditative Vibes,Loseyi Professor,145003,https://api.spotify.com/v1/audio-analysis/0YgAGCU3kDEMTvndL9u3Tw,0,audio_features,38tvoGnBsZNd8FJg2YsCT4,ambient,Lagos,3kEpLybbAlVUVimW5Evijb,0.573,-6.789,1
0,"Fireboy DML, Jon Batiste",0.227,6QMd3x9BDm3k5wrHdEvfW0,0.102,0.0353,51,meditative,4,https://api.spotify.com/v1/tracks/6QMd3x9BDm3k5wrHdEvfW0,0.149,6QMd3x9BDm3k5wrHdEvfW0,2024-08-28,spotify:track:6QMd3x9BDm3k5wrHdEvfW0,0.561,119.796,Meditative Vibes,adedamola,205851,https://api.spotify.com/v1/audio-analysis/6QMd3x9BDm3k5wrHdEvfW0,5.07e-05,audio_features,0mxle2p72zngkE9p4KAE0A,ambient,ready,3kEpLybbAlVUVimW5Evijb,0.947,-9.946,0
5,Asake,0.425,3n7kzSJ246VvIe4lRmxV9X,0.118,0.152,66,meditative,3,https://api.spotify.com/v1/tracks/3n7kzSJ246VvIe4lRmxV9X,0.464,3n7kzSJ246VvIe4lRmxV9X,2024-08-08,spotify:track:3n7kzSJ246VvIe4lRmxV9X,0.533,81.084,Meditative Vibes,Lungu Boy,182976,https://api.spotify.com/v1/audio-analysis/3n7kzSJ246VvIe4lRmxV9X,0.000158,audio_features,3kS42vslfpYnxWkGN4JvlW,ambient,Worldwide,3kEpLybbAlVUVimW5Evijb,0.692,-8.427,0
11,"Ashidapo, Asake",0.596,27xFlKtzTMEOgqBDX7skYn,0.099,0.051,46,meditative,4,https://api.spotify.com/v1/tracks/27xFlKtzTMEOgqBDX7skYn,0.114,27xFlKtzTMEOgqBDX7skYn,2024-07-05,spotify:track:27xFlKtzTMEOgqBDX7skYn,0.596,112.962,Meditative Vibes,BROTHER,138960,https://api.spotify.com/v1/audio-analysis/27xFlKtzTMEOgqBDX7skYn,0,audio_features,7xtm4CRIYJHvnJ657iIu8S,ambient,BROTHER,3kEpLybbAlVUVimW5Evijb,0.338,-7.727,1
0,Burna Boy,0.512,7fA7mrYaXVDVVGCAV65NRN,0.312,0.0944,63,meditative,4,https://api.spotify.com/v1/tracks/7fA7mrYaXVDVVGCAV65NRN,0.842,7fA7mrYaXVDVVGCAV65NRN,2024-06-27,spotify:track:7fA7mrYaXVDVVGCAV65NRN,0.784,116.945,Meditative Vibes,Higher,137631,https://api.spotify.com/v1/audio-analysis/7fA7mrYaXVDVVGCAV65NRN,0.000334,audio_features,2Ti12rxuf2NZ22iUzUXSNP,ambient,Higher,3kEpLybbAlVUVimW5Evijb,0.0951,-8.694,1
2,"Show Dem Camp, The Cavemen., Nsikak David",0.547,5TEgAzd2FfR0W9xj2I9ttd,0.105,0.173,30,meditative,4,https://api.spotify.com/v1/tracks/5TEgAzd2FfR0W9xj2I9ttd,0.495,5TEgAzd2FfR0W9xj2I9ttd,2024-08-09,spotify:track:5TEgAzd2FfR0W9xj2I9ttd,0.83,89.97,Meditative Vibes,No Love In Lagos,161813,https://api.spotify.com/v1/audio-analysis/5TEgAzd2FfR0W9xj2I9ttd,0.0228,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,Why,3kEpLybbAlVUVimW5Evijb,0.69,-9.642,1
1,"Boj, Ajebutter22",0.476,2cNxVZOPJAh4cx2PBcd6ra,0.103,0.347,37,meditative,4,https://api.spotify.com/v1/tracks/2cNxVZOPJAh4cx2PBcd6ra,0.572,2cNxVZOPJAh4cx2PBcd6ra,2024-07-25,spotify:track:2cNxVZOPJAh4cx2PBcd6ra,0.637,193.883,Meditative Vibes,12 Summers,150015,https://api.spotify.com/v1/audio-analysis/2cNxVZOPJAh4cx2PBcd6ra,0.0285,audio_features,2vwrznrv1jDOypUWHGKTi5,ambient,Gbemidebe,3kEpLybbAlVUVimW5Evijb,0.504,-8.968,1
1,"Ayra Starr, Seyi Vibez",0.672,6HTjqv0AsiZ34fOMcGCbSX,0.277,0.127,59,meditative,4,https://api.spotify.com/v1/tracks/6HTjqv0AsiZ34fOMcGCbSX,0.804,6HTjqv0AsiZ34fOMcGCbSX,2024-05-09,spotify:track:6HTjqv0AsiZ34fOMcGCbSX,0.694,96.003,Meditative Vibes,Bad Vibes,168407,https://api.spotify.com/v1/audio-analysis/6HTjqv0AsiZ34fOMcGCbSX,0,audio_features,00Z9OpzSflzHQuKMrR315g,ambient,Bad Vibes (feat. Seyi Vibez),3kEpLybbAlVUVimW5Evijb,0.307,-5.527,0
7,"Show Dem Camp, The Cavemen., Nsikak David",0.494,6sRAVzPbOjfq40bjYYgMEb,0.122,0.228,23,meditative,4,https://api.spotify.com/v1/tracks/6sRAVzPbOjfq40bjYYgMEb,0.476,6sRAVzPbOjfq40bjYYgMEb,2024-07-26,spotify:track:6sRAVzPbOjfq40bjYYgMEb,0.739,103.091,Meditative Vibes,Johni,216262,https://api.spotify.com/v1/audio-analysis/6sRAVzPbOjfq40bjYYgMEb,0.00571,audio_features,27fDVYTuQsZzOsT2L4zXC8,ambient,Johni,3kEpLybbAlVUVimW5Evijb,0.0979,-10.656,1
4,Olamide,0.699,4nj32rIPm4mqx15x8B1meM,0.287,0.369,55,meditative,5,https://api.spotify.com/v1/tracks/4nj32rIPm4mqx15x8B1meM,0.49,4nj32rIPm4mqx15x8B1meM,2024-06-26,spotify:track:4nj32rIPm4mqx15x8B1meM,0.621,66.953,Meditative Vibes,"Ikigai / 生き甲斐, Vol. 1",136732,https://api.spotify.com/v1/audio-analysis/4nj32rIPm4mqx15x8B1meM,0,audio_features,4L4439Ev3pC3bRZdmKUCgI,ambient,Hello Habibi,3kEpLybbAlVUVimW5Evijb,0.437,-5.164,0
9,Seyi Vibez,0.767,4oo4weTPM0KbBaTmD6f3WH,0.0836,0.301,51,meditative,4,https://api.spotify.com/v1/tracks/4oo4weTPM0KbBaTmD6f3WH,0.743,4oo4weTPM0KbBaTmD6f3WH,2024-07-12,spotify:track:4oo4weTPM0KbBaTmD6f3WH,0.758,104.998,Meditative Vibes,Loseyi Professor,138880,https://api.spotify.com/v1/audio-analysis/4oo4weTPM0KbBaTmD6f3WH,9.05e-05,audio_features,38tvoGnBsZNd8FJg2YsCT4,ambient,Abu Dhabi,3kEpLybbAlVUVimW5Evijb,0.706,-8.568,0
6,"KAESTYLE, Omah Lay",0.661,7IFoyt4ZL7raIETupyDCYM,0.121,0.157,62,meditative,3,https://api.spotify.com/v1/tracks/7IFoyt4ZL7raIETupyDCYM,0.843,7IFoyt4ZL7raIETupyDCYM,2024-05-17,spotify:track:7IFoyt4ZL7raIETupyDCYM,0.769,127.484,Meditative Vibes,My Dealer,137012,https://api.spotify.com/v1/audio-analysis/7IFoyt4ZL7raIETupyDCYM,2.24e-05,audio_features,59uwDlcguOL6Pkf5Ln3tGU,ambient,My Dealer,3kEpLybbAlVUVimW5Evijb,0.585,-5.505,1
5,Seyi Vibez,0.691,5hphSVebVxTpDfrk09W0hS,0.155,0.428,66,meditative,4,https://api.spotify.com/v1/tracks/5hphSVebVxTpDfrk09W0hS,0.343,5hphSVebVxTpDfrk09W0hS,2024-07-12,spotify:track:5hphSVebVxTpDfrk09W0hS,0.534,203.894,Meditative Vibes,Loseyi Professor,164317,https://api.spotify.com/v1/audio-analysis/5hphSVebVxTpDfrk09W0hS,6.88e-05,audio_features,38tvoGnBsZNd8FJg2YsCT4,ambient,Doha,3kEpLybbAlVUVimW5Evijb,0.421,-8.121,0
11,"Olamide, Pheelz, Young Jonn, Lil Kesh",0.737,4OXlgrOv4FtLuMnuqsI69c,0.225,0.427,52,meditative,5,https://api.spotify.com/v1/tracks/4OXlgrOv4FtLuMnuqsI69c,0.409,4OXlgrOv4FtLuMnuqsI69c,2024-06-26,spotify:track:4OXlgrOv4FtLuMnuqsI69c,0.623,160.817,Meditative Vibes,"Ikigai / 生き甲斐, Vol. 1",163468,https://api.spotify.com/v1/audio-analysis/4OXlgrOv4FtLuMnuqsI69c,0,audio_features,4L4439Ev3pC3bRZdmKUCgI,ambient,"Synchro System (feat. Pheelz, Young Jonn & Lil Kesh)",3kEpLybbAlVUVimW5Evijb,0.464,-5.721,0
8,Asake,0.59,5FxlRNsUFstHTDT29A1Cuh,0.209,0.132,59,meditative,4,https://api.spotify.com/v1/tracks/5FxlRNsUFstHTDT29A1Cuh,0.421,5FxlRNsUFstHTDT29A1Cuh,2024-08-08,spotify:track:5FxlRNsUFstHTDT29A1Cuh,0.621,113.2,Meditative Vibes,Lungu Boy,176382,https://api.spotify.com/v1/audio-analysis/5FxlRNsUFstHTDT29A1Cuh,0,audio_features,3kS42vslfpYnxWkGN4JvlW,ambient,Skating,3kEpLybbAlVUVimW5Evijb,0.0546,-6.852,1
0,"Show Dem Camp, The Cavemen., Tim Lyre, Nsikak David",0.611,33WuiR0fGEdy1PmfMH4dLU,0.12,0.156,34,meditative,4,https://api.spotify.com/v1/tracks/33WuiR0fGEdy1PmfMH4dLU,0.543,33WuiR0fGEdy1PmfMH4dLU,2024-08-09,spotify:track:33WuiR0fGEdy1PmfMH4dLU,0.631,97.903,Meditative Vibes,No Love In Lagos,179125,https://api.spotify.com/v1/audio-analysis/33WuiR0fGEdy1PmfMH4dLU,0.211,audio_features,3OB64tBkIABfzlcWTYfr9N,ambient,Buga,3kEpLybbAlVUVimW5Evijb,0.563,-8.925,1
8,"Fireboy DML, Lagbaja",0.778,2q7BfsGmjmUbxn5VkI6QKN,0.209,0.0704,59,meditative,4,https://api.spotify.com/v1/tracks/2q7BfsGmjmUbxn5VkI6QKN,0.878,2q7BfsGmjmUbxn5VkI6QKN,2024-08-28,spotify:track:2q7BfsGmjmUbxn5VkI6QKN,0.82,112.946,Meditative Vibes,adedamola,212667,https://api.spotify.com/v1/audio-analysis/2q7BfsGmjmUbxn5VkI6QKN,0,audio_features,0mxle2p72zngkE9p4KAE0A,ambient,back n forth,3kEpLybbAlVUVimW5Evijb,0.253,-4.57,1
11,Asake,0.841,6PJNuJwkvzKammMxgrRxkU,0.0511,0.0588,59,meditative,4,https://api.spotify.com/v1/tracks/6PJNuJwkvzKammMxgrRxkU,0.744,6PJNuJwkvzKammMxgrRxkU,2024-08-08,spotify:track:6PJNuJwkvzKammMxgrRxkU,0.826,124.0,Meditative Vibes,Lungu Boy,173237,https://api.spotify.com/v1/audio-analysis/6PJNuJwkvzKammMxgrRxkU,0.00293,audio_features,3kS42vslfpYnxWkGN4JvlW,ambient,Ligali,3kEpLybbAlVUVimW5Evijb,0.0402,-5.724,0
